snd/DA         	35.67	    A	       1	     0	297101
rcv            	35.67	    D	  297101	    50	     1
snd            	35.67	    A	       1	     0	297501
rcv            	35.68	    D	  297601	    50	     1
snd/DA         	35.68	    A	       1	     0	297501
rcv            	35.68	    D	  297601	    50	     1
snd/DA         	35.68	    A	       1	     0	297501
rcv            	35.68	    D	  297701	    50	     1
snd/DA         	35.68	    A	       1	     0	297501
rcv            	35.69	    D	  297501	    50	     1
snd            	35.69	    A	       1	     0	297551
rcv            	35.69	    D	  297751	    50	     1
snd/DA         	35.69	    A	       1	     0	297551
rcv            	35.69	    D	  297801	    50	     1
snd/DA         	35.69	    A	       1	     0	297551
rcv            	35.69	    D	  297851	    50	     1
snd/DA         	35.70	    A	       1	     0	297551
rcv            	35.70	    D	  297951	    50	     1
snd/DA         	35.70	    A	       1	     0	297551
rcv/corr       	35.70	    D	  297501	    50	     1
rcv/corr       	35.70	    D	  298001	    50	     1
rcv            	35.70	    D	  297551	    50	     1
snd            	35.70	    A	       1	     0	297651
rcv            	35.71	    D	  297551	    50	     1
snd/DA         	35.71	    A	       1	     0	297651
rcv            	35.71	    D	  298051	    50	     1
snd/DA         	35.71	    A	       1	     0	297651
rcv            	35.71	    D	  298051	    50	     1
snd/DA         	35.71	    A	       1	     0	297651
rcv            	35.72	    D	  297651	    50	     1
snd            	35.72	    A	       1	     0	297901
rcv            	35.72	    D	  298151	    50	     1
snd/DA         	35.72	    A	       1	     0	297901
rcv            	35.72	    D	  298201	    50	     1
snd/DA         	35.72	    A	       1	     0	297901
rcv            	35.72	    D	  298251	    50	     1
snd/DA         	35.72	    A	       1	     0	297901
rcv            	35.72	    D	  298301	    50	     1
snd/DA         	35.73	    A	       1	     0	297901
rcv            	35.73	    D	  298351	    50	     1
snd/DA         	35.73	    A	       1	     0	297901
rcv            	35.73	    D	  297901	    50	     1
snd            	35.73	    A	       1	     0	298001
rcv            	35.74	    D	  298401	    50	     1
snd/DA         	35.74	    A	       1	     0	298001
rcv            	35.74	    D	  298451	    50	     1
snd/DA         	35.74	    A	       1	     0	298001
rcv            	35.77	    D	  298001	    50	     1
snd            	35.77	    A	       1	     0	298101
rcv            	35.77	    D	  298501	    50	     1
snd/DA         	35.77	    A	       1	     0	298101
rcv            	35.77	    D	  298551	    50	     1
snd/DA         	35.78	    A	       1	     0	298101
rcv            	35.80	    D	  298101	    50	     1
snd            	35.80	    A	       1	     0	298601
rcv            	35.81	    D	  298601	    50	     1
snd            	35.81	    A	       1	     0	298651
rcv            	35.81	    D	  298651	    50	     1
snd            	35.81	    A	       1	     0	298701
rcv            	35.81	    D	  298701	    50	     1
snd            	35.81	    A	       1	     0	298751
rcv            	35.81	    D	  298751	    50	     1
snd            	35.81	    A	       1	     0	298801
rcv            	35.81	    D	  298751	    50	     1
snd/DA         	35.82	    A	       1	     0	298801
rcv/corr       	35.82	    D	  298851	    50	     1
rcv            	35.82	    D	  298901	    50	     1
snd/DA         	35.82	    A	       1	     0	298801
rcv            	35.82	    D	  298951	    50	     1
snd/DA         	35.82	    A	       1	     0	298801
rcv            	35.83	    D	  299001	    50	     1
snd/DA         	35.83	    A	       1	     0	298801
rcv            	35.83	    D	  299051	    50	     1
snd/DA         	35.83	    A	       1	     0	298801
rcv            	35.83	    D	  299101	    50	     1
snd/DA         	35.83	    A	       1	     0	298801
rcv            	35.83	    D	  299151	    50	     1
snd/DA         	35.83	    A	       1	     0	298801
rcv            	35.84	    D	  299201	    50	     1
snd/DA         	35.84	    A	       1	     0	298801
rcv            	35.84	    D	  299251	    50	     1
snd/DA         	35.84	    A	       1	     0	298801
rcv            	35.84	    D	  299251	    50	     1
snd/DA         	35.84	    A	       1	     0	298801
rcv            	35.84	    D	  298801	    50	     1
snd            	35.84	    A	       1	     0	298851
rcv            	35.85	    D	  298801	    50	     1
snd/DA         	35.85	    A	       1	     0	298851
rcv            	35.85	    D	  298801	    50	     1
snd/DA         	35.85	    A	       1	     0	298851
rcv            	35.85	    D	  299301	    50	     1
snd/DA         	35.85	    A	       1	     0	298851
rcv            	35.86	    D	  298851	    50	     1
snd            	35.86	    A	       1	     0	299351
rcv            	35.86	    D	  298851	    50	     1
snd/DA         	35.86	    A	       1	     0	299351
rcv            	35.86	    D	  299351	    50	     1
snd            	35.87	    A	       1	     0	299401
rcv/corr       	35.87	    D	  299401	    50	     1
rcv            	35.87	    D	  299451	    50	     1
snd/DA         	35.87	    A	       1	     0	299401
rcv/corr       	35.87	    D	  299501	    50	     1
rcv            	35.87	    D	  299651	    50	     1
snd/DA         	35.87	    A	       1	     0	299401
rcv            	35.87	    D	  299701	    50	     1
snd/DA         	35.88	    A	       1	     0	299401
rcv            	35.88	    D	  299751	    50	     1
snd/DA         	35.88	    A	       1	     0	299401
rcv            	35.88	    D	  299751	    50	     1
snd/DA         	35.88	    A	       1	     0	299401
rcv            	35.88	    D	  299551	    50	     1
snd/DA         	35.88	    A	       1	     0	299401
rcv            	35.88	    D	  299801	    50	     1
snd/DA         	35.89	    A	       1	     0	299401
rcv            	35.89	    D	  299851	    50	     1
snd/DA         	35.89	    A	       1	     0	299401
rcv            	35.89	    D	  299851	    50	     1
snd/DA         	35.89	    A	       1	     0	299401
rcv            	35.89	    D	  299401	    50	     1
snd            	35.90	    A	       1	     0	299501
rcv            	35.90	    D	  299401	    50	     1
snd/DA         	35.90	    A	       1	     0	299501
rcv            	35.90	    D	  299401	    50	     1
snd/DA         	35.90	    A	       1	     0	299501
rcv            	35.90	    D	  299401	    50	     1
snd/DA         	35.90	    A	       1	     0	299501
rcv            	35.90	    D	  299901	    50	     1
snd/DA         	35.90	    A	       1	     0	299501
rcv/corr       	35.91	    D	  299951	    50	     1
rcv            	35.91	    D	  299501	    50	     1
snd            	35.91	    A	       1	     0	299601
rcv            	35.91	    D	  299501	    50	     1
snd/DA         	35.92	    A	       1	     0	299601
rcv            	35.92	    D	  300001	    50	     1
snd/DA         	35.92	    A	       1	     0	299601
rcv            	35.92	    D	  300001	    50	     1
snd/DA         	35.92	    A	       1	     0	299601
rcv            	35.92	    D	  300051	    50	     1
snd/DA         	35.92	    A	       1	     0	299601
rcv            	35.92	    D	  299601	    50	     1
snd            	35.93	    A	       1	     0	299951
rcv            	35.93	    D	  300151	    50	     1
snd/DA         	35.93	    A	       1	     0	299951
rcv            	35.93	    D	  300201	    50	     1
snd/DA         	35.93	    A	       1	     0	299951
rcv/corr       	35.93	    D	  300251	    50	     1
rcv            	35.94	    D	  300301	    50	     1
snd/DA         	35.94	    A	       1	     0	299951
rcv            	35.94	    D	  300351	    50	     1
snd/DA         	35.94	    A	       1	     0	299951
rcv            	35.94	    D	  300401	    50	     1
snd/DA         	35.94	    A	       1	     0	299951
rcv            	35.96	    D	  299951	    50	     1
snd            	35.96	    A	       1	     0	300101
rcv            	35.97	    D	  300451	    50	     1
snd/DA         	35.97	    A	       1	     0	300101
rcv            	35.97	    D	  300501	    50	     1
snd/DA         	35.97	    A	       1	     0	300101
rcv            	35.97	    D	  300551	    50	     1
snd/DA         	35.97	    A	       1	     0	300101
rcv            	36.00	    D	  300101	    50	     1
snd            	36.00	    A	       1	     0	300251
rcv            	36.00	    D	  300601	    50	     1
snd/DA         	36.00	    A	       1	     0	300251
rcv            	36.01	    D	  300651	    50	     1
snd/DA         	36.01	    A	       1	     0	300251
rcv            	36.01	    D	  300651	    50	     1
snd/DA         	36.01	    A	       1	     0	300251
rcv            	36.01	    D	  300101	    50	     1
snd/DA         	36.01	    A	       1	     0	300251
rcv            	36.01	    D	  300701	    50	     1
snd/DA         	36.01	    A	       1	     0	300251
rcv            	36.02	    D	  300251	    50	     1
snd            	36.02	    A	       1	     0	300751
rcv            	36.02	    D	  300251	    50	     1
snd/DA         	36.02	    A	       1	     0	300751
rcv            	36.02	    D	  300751	    50	     1
snd            	36.02	    A	       1	     0	300801
rcv            	36.02	    D	  300801	    50	     1
snd            	36.03	    A	       1	     0	300851
rcv            	36.03	    D	  300851	    50	     1
snd            	36.03	    A	       1	     0	300901
rcv            	36.03	    D	  300851	    50	     1
snd/DA         	36.03	    A	       1	     0	300901
rcv            	36.03	    D	  300901	    50	     1
snd            	36.03	    A	       1	     0	300951
rcv            	36.03	    D	  300951	    50	     1
snd            	36.04	    A	       1	     0	301001
rcv            	36.04	    D	  301001	    50	     1
snd            	36.04	    A	       1	     0	301051
rcv            	36.04	    D	  301051	    50	     1
snd            	36.04	    A	       1	     0	301101
rcv            	36.05	    D	  301101	    50	     1
snd            	36.05	    A	       1	     0	301151
rcv            	36.05	    D	  301151	    50	     1
snd            	36.05	    A	       1	     0	301201
rcv/corr       	36.05	    D	  301201	    50	     1
rcv            	36.05	    D	  301301	    50	     1
snd/DA         	36.06	    A	       1	     0	301201
rcv            	36.06	    D	  301351	    50	     1
snd/DA         	36.06	    A	       1	     0	301201
rcv            	36.06	    D	  301351	    50	     1
snd/DA         	36.06	    A	       1	     0	301201
rcv            	36.06	    D	  301401	    50	     1
snd/DA         	36.06	    A	       1	     0	301201
rcv            	36.07	    D	  301251	    50	     1
snd/DA         	36.07	    A	       1	     0	301201
rcv            	36.07	    D	  301501	    50	     1
snd/DA         	36.07	    A	       1	     0	301201
rcv            	36.07	    D	  301551	    50	     1
snd/DA         	36.07	    A	       1	     0	301201
rcv            	36.07	    D	  301601	    50	     1
snd/DA         	36.08	    A	       1	     0	301201
rcv            	36.08	    D	  301651	    50	     1
snd/DA         	36.08	    A	       1	     0	301201
rcv            	36.08	    D	  301201	    50	     1
snd            	36.08	    A	       1	     0	301451
rcv            	36.08	    D	  301201	    50	     1
snd/DA         	36.08	    A	       1	     0	301451
rcv            	36.09	    D	  301201	    50	     1
snd/DA         	36.09	    A	       1	     0	301451
rcv            	36.09	    D	  301701	    50	     1
snd/DA         	36.09	    A	       1	     0	301451
rcv/corr       	36.09	    D	  301751	    50	     1
rcv            	36.09	    D	  301801	    50	     1
snd/DA         	36.09	    A	       1	     0	301451
rcv            	36.10	    D	  301851	    50	     1
snd/DA         	36.10	    A	       1	     0	301451
rcv            	36.10	    D	  301901	    50	     1
snd/DA         	36.10	    A	       1	     0	301451
rcv            	36.10	    D	  301451	    50	     1
snd            	36.10	    A	       1	     0	301751
rcv            	36.10	    D	  301451	    50	     1
snd/DA         	36.10	    A	       1	     0	301751
rcv            	36.11	    D	  301951	    50	     1
snd/DA         	36.11	    A	       1	     0	301751
rcv            	36.11	    D	  302001	    50	     1
snd/DA         	36.11	    A	       1	     0	301751
rcv            	36.11	    D	  302051	    50	     1
snd/DA         	36.11	    A	       1	     0	301751
rcv            	36.12	    D	  302151	    50	     1
snd/DA         	36.12	    A	       1	     0	301751
rcv            	36.12	    D	  302201	    50	     1
snd/DA         	36.12	    A	       1	     0	301751
rcv            	36.12	    D	  301751	    50	     1
snd            	36.12	    A	       1	     0	302101
rcv            	36.12	    D	  301751	    50	     1
snd/DA         	36.12	    A	       1	     0	302101
rcv            	36.13	    D	  302101	    50	     1
snd            	36.13	    A	       1	     0	302251
rcv            	36.13	    D	  302251	    50	     1
snd            	36.13	    A	       1	     0	302301
rcv            	36.13	    D	  302251	    50	     1
snd/DA         	36.13	    A	       1	     0	302301
rcv            	36.13	    D	  302301	    50	     1
snd            	36.14	    A	       1	     0	302351
rcv            	36.14	    D	  302351	    50	     1
snd            	36.14	    A	       1	     0	302401
rcv            	36.14	    D	  302401	    50	     1
snd            	36.14	    A	       1	     0	302451
rcv            	36.14	    D	  302501	    50	     1
snd/DA         	36.14	    A	       1	     0	302451
rcv            	36.15	    D	  302551	    50	     1
snd/DA         	36.15	    A	       1	     0	302451
rcv            	36.15	    D	  302601	    50	     1
snd/DA         	36.15	    A	       1	     0	302451
rcv            	36.15	    D	  302651	    50	     1
snd/DA         	36.15	    A	       1	     0	302451
rcv            	36.15	    D	  302451	    50	     1
snd            	36.16	    A	       1	     0	302701
rcv            	36.16	    D	  302701	    50	     1
snd            	36.16	    A	       1	     0	302751
rcv            	36.16	    D	  302701	    50	     1
snd/DA         	36.16	    A	       1	     0	302751
rcv            	36.16	    D	  302751	    50	     1
snd            	36.16	    A	       1	     0	302801
rcv            	36.17	    D	  302801	    50	     1
snd            	36.17	    A	       1	     0	302851
rcv            	36.17	    D	  302851	    50	     1
snd            	36.17	    A	       1	     0	302901
rcv            	36.17	    D	  302901	    50	     1
snd            	36.17	    A	       1	     0	302951
rcv            	36.17	    D	  302451	    50	     1
snd/DA         	36.17	    A	       1	     0	302951
rcv            	36.17	    D	  302451	    50	     1
snd/DA         	36.18	    A	       1	     0	302951
rcv            	36.18	    D	  303001	    50	     1
snd/DA         	36.18	    A	       1	     0	302951
rcv            	36.18	    D	  303051	    50	     1
snd/DA         	36.18	    A	       1	     0	302951
rcv            	36.18	    D	  303101	    50	     1
snd/DA         	36.18	    A	       1	     0	302951
rcv            	36.19	    D	  303151	    50	     1
snd/DA         	36.19	    A	       1	     0	302951
rcv            	36.19	    D	  303301	    50	     1
snd/DA         	36.19	    A	       1	     0	302951
rcv            	36.19	    D	  303401	    50	     1
snd/DA         	36.19	    A	       1	     0	302951
rcv            	36.20	    D	  302951	    50	     1
snd            	36.20	    A	       1	     0	303201
rcv            	36.20	    D	  303451	    50	     1
snd/DA         	36.21	    A	       1	     0	303201
rcv            	36.21	    D	  303501	    50	     1
snd/DA         	36.21	    A	       1	     0	303201
rcv            	36.21	    D	  303551	    50	     1
snd/DA         	36.21	    A	       1	     0	303201
rcv            	36.21	    D	  303601	    50	     1
snd/DA         	36.22	    A	       1	     0	303201
rcv            	36.22	    D	  302951	    50	     1
snd/DA         	36.22	    A	       1	     0	303201
rcv            	36.22	    D	  303651	    50	     1
snd/DA         	36.22	    A	       1	     0	303201
rcv            	36.22	    D	  303201	    50	     1
snd            	36.22	    A	       1	     0	303251
rcv            	36.23	    D	  303201	    50	     1
snd/DA         	36.23	    A	       1	     0	303251
rcv            	36.23	    D	  303201	    50	     1
snd/DA         	36.23	    A	       1	     0	303251
rcv            	36.23	    D	  303701	    50	     1
snd/DA         	36.23	    A	       1	     0	303251
rcv            	36.29	    D	  303251	    50	     1
snd            	36.29	    A	       1	     0	303351
rcv            	36.30	    D	  303751	    50	     1
snd/DA         	36.30	    A	       1	     0	303351
rcv            	36.30	    D	  303801	    50	     1
snd/DA         	36.30	    A	       1	     0	303351
rcv            	36.37	    D	  303351	    50	     1
snd            	36.37	    A	       1	     0	303851
rcv            	36.37	    D	  303251	    50	     1
snd/DA         	36.37	    A	       1	     0	303851
rcv            	36.37	    D	  303901	    50	     1
snd/DA         	36.37	    A	       1	     0	303851
rcv/corr       	36.38	    D	  303951	    50	     1
rcv            	36.38	    D	  304001	    50	     1
snd/DA         	36.38	    A	       1	     0	303851
rcv            	36.38	    D	  304101	    50	     1
snd/DA         	36.38	    A	       1	     0	303851
rcv            	36.38	    D	  303851	    50	     1
snd            	36.38	    A	       1	     0	303951
rcv            	36.39	    D	  304151	    50	     1
snd/DA         	36.39	    A	       1	     0	303951
rcv            	36.39	    D	  304251	    50	     1
snd/DA         	36.39	    A	       1	     0	303951
rcv            	36.39	    D	  304251	    50	     1
snd/DA         	36.40	    A	       1	     0	303951
rcv            	36.40	    D	  304301	    50	     1
snd/DA         	36.40	    A	       1	     0	303951
rcv            	36.40	    D	  303851	    50	     1
snd/DA         	36.40	    A	       1	     0	303951
rcv            	36.40	    D	  304401	    50	     1
snd/DA         	36.40	    A	       1	     0	303951
rcv/corr       	36.40	    D	  303951	    50	     1
rcv            	36.41	    D	  303951	    50	     1
snd            	36.41	    A	       1	     0	304051
rcv            	36.41	    D	  304451	    50	     1
snd/DA         	36.41	    A	       1	     0	304051
rcv/corr       	36.41	    D	  304501	    50	     1
rcv            	36.47	    D	  304051	    50	     1
snd            	36.47	    A	       1	     0	304201
rcv            	36.47	    D	  304551	    50	     1
snd/DA         	36.48	    A	       1	     0	304201
rcv            	36.48	    D	  304601	    50	     1
snd/DA         	36.48	    A	       1	     0	304201
rcv            	36.48	    D	  304651	    50	     1
snd/DA         	36.48	    A	       1	     0	304201
rcv            	36.54	    D	  304201	    50	     1
snd            	36.54	    A	       1	     0	304351
rcv            	36.54	    D	  304701	    50	     1
snd/DA         	36.54	    A	       1	     0	304351
rcv            	36.54	    D	  304751	    50	     1
snd/DA         	36.54	    A	       1	     0	304351
rcv            	36.55	    D	  304751	    50	     1
snd/DA         	36.55	    A	       1	     0	304351
rcv            	36.55	    D	  304801	    50	     1
snd/DA         	36.55	    A	       1	     0	304351
rcv            	36.60	    D	  304351	    50	     1
snd            	36.60	    A	       1	     0	304501
rcv            	36.60	    D	  304851	    50	     1
snd/DA         	36.60	    A	       1	     0	304501
rcv            	36.60	    D	  304901	    50	     1
snd/DA         	36.61	    A	       1	     0	304501
rcv            	36.61	    D	  304951	    50	     1
snd/DA         	36.61	    A	       1	     0	304501
rcv            	36.61	    D	  304501	    50	     1
snd            	36.61	    A	       1	     0	305001
rcv            	36.62	    D	  305051	    50	     1
snd/DA         	36.62	    A	       1	     0	305001
rcv            	36.62	    D	  305101	    50	     1
snd/DA         	36.62	    A	       1	     0	305001
rcv            	36.62	    D	  305151	    50	     1
snd/DA         	36.62	    A	       1	     0	305001
rcv            	36.63	    D	  305201	    50	     1
snd/DA         	36.63	    A	       1	     0	305001
rcv            	36.63	    D	  305001	    50	     1
snd            	36.63	    A	       1	     0	305251
rcv            	36.63	    D	  305251	    50	     1
snd            	36.63	    A	       1	     0	305301
rcv            	36.63	    D	  305301	    50	     1
snd            	36.63	    A	       1	     0	305351
rcv            	36.64	    D	  305351	    50	     1
snd            	36.64	    A	       1	     0	305401
rcv            	36.64	    D	  305401	    50	     1
snd            	36.64	    A	       1	     0	305451
rcv            	36.65	    D	  305001	    50	     1
snd/DA         	36.65	    A	       1	     0	305451
rcv            	36.65	    D	  305001	    50	     1
snd/DA         	36.65	    A	       1	     0	305451
rcv            	36.65	    D	  305551	    50	     1
snd/DA         	36.65	    A	       1	     0	305451
rcv            	36.65	    D	  305601	    50	     1
snd/DA         	36.66	    A	       1	     0	305451
rcv            	36.66	    D	  305451	    50	     1
snd            	36.66	    A	       1	     0	305501
rcv            	36.66	    D	  305651	    50	     1
snd/DA         	36.66	    A	       1	     0	305501
rcv            	36.67	    D	  305751	    50	     1
snd/DA         	36.67	    A	       1	     0	305501
rcv            	36.67	    D	  305851	    50	     1
snd/DA         	36.67	    A	       1	     0	305501
rcv            	36.67	    D	  305901	    50	     1
snd/DA         	36.67	    A	       1	     0	305501
rcv            	36.67	    D	  305451	    50	     1
snd/DA         	36.68	    A	       1	     0	305501
rcv            	36.68	    D	  305951	    50	     1
snd/DA         	36.68	    A	       1	     0	305501
rcv            	36.69	    D	  305501	    50	     1
snd            	36.69	    A	       1	     0	305701
rcv/corr       	36.69	    D	  306001	    50	     1
rcv/corr       	36.69	    D	  306051	    50	     1
rcv            	36.69	    D	  306101	    50	     1
snd/DA         	36.70	    A	       1	     0	305701
rcv            	36.70	    D	  305501	    50	     1
snd/DA         	36.70	    A	       1	     0	305701
rcv            	36.70	    D	  306151	    50	     1
snd/DA         	36.70	    A	       1	     0	305701
rcv            	36.70	    D	  305701	    50	     1
snd            	36.71	    A	       1	     0	305801
rcv/corr       	36.71	    D	  306201	    50	     1
rcv            	36.71	    D	  306251	    50	     1
snd/DA         	36.71	    A	       1	     0	305801
rcv            	36.79	    D	  305801	    50	     1
snd            	36.79	    A	       1	     0	306001
rcv/corr       	36.80	    D	  306301	    50	     1
rcv            	36.80	    D	  306351	    50	     1
snd/DA         	36.80	    A	       1	     0	306001
rcv            	36.80	    D	  306401	    50	     1
snd/DA         	36.80	    A	       1	     0	306001
rcv            	36.81	    D	  306451	    50	     1
snd/DA         	36.81	    A	       1	     0	306001
rcv            	37.05	    D	  306001	    50	     1
snd            	37.05	    A	       1	     0	306051
rcv            	37.05	    D	  306501	    50	     1
snd/DA         	37.05	    A	       1	     0	306051
rcv            	37.05	    D	  306501	    50	     1
snd/DA         	37.06	    A	       1	     0	306051
rcv            	37.21	    D	  306051	    50	     1
snd            	37.21	    A	       1	     0	306201
rcv            	37.21	    D	  306001	    50	     1
snd/DA         	37.21	    A	       1	     0	306201
rcv            	37.21	    D	  306601	    50	     1
snd/DA         	37.21	    A	       1	     0	306201
rcv            	37.22	    D	  306651	    50	     1
snd/DA         	37.22	    A	       1	     0	306201
rcv            	37.22	    D	  306201	    50	     1
snd            	37.22	    A	       1	     0	306301
rcv            	37.22	    D	  306701	    50	     1
snd/DA         	37.23	    A	       1	     0	306301
rcv/corr       	37.29	    D	  306301	    50	     1
rcv            	37.36	    D	  306301	    50	     1
snd            	37.36	    A	       1	     0	306551
rcv            	37.36	    D	  306301	    50	     1
snd/DA         	37.36	    A	       1	     0	306551
rcv            	37.37	    D	  306801	    50	     1
snd/DA         	37.37	    A	       1	     0	306551
rcv            	37.37	    D	  306751	    50	     1
snd/DA         	37.37	    A	       1	     0	306551
rcv            	37.37	    D	  306851	    50	     1
snd/DA         	37.37	    A	       1	     0	306551
rcv            	37.37	    D	  306901	    50	     1
snd/DA         	37.38	    A	       1	     0	306551
rcv            	37.38	    D	  306951	    50	     1
snd/DA         	37.38	    A	       1	     0	306551
rcv            	37.38	    D	  306951	    50	     1
snd/DA         	37.38	    A	       1	     0	306551
rcv            	37.38	    D	  306551	    50	     1
snd            	37.38	    A	       1	     0	307001
rcv            	37.39	    D	  307051	    50	     1
snd/DA         	37.39	    A	       1	     0	307001
rcv            	37.39	    D	  307051	    50	     1
snd/DA         	37.39	    A	       1	     0	307001
rcv            	37.39	    D	  307101	    50	     1
snd/DA         	37.39	    A	       1	     0	307001
rcv            	37.40	    D	  306551	    50	     1
snd/DA         	37.40	    A	       1	     0	307001
rcv            	37.40	    D	  307151	    50	     1
snd/DA         	37.40	    A	       1	     0	307001
rcv            	37.40	    D	  307151	    50	     1
snd/DA         	37.40	    A	       1	     0	307001
rcv            	37.40	    D	  307201	    50	     1
snd/DA         	37.41	    A	       1	     0	307001
rcv            	37.41	    D	  307201	    50	     1
snd/DA         	37.41	    A	       1	     0	307001
rcv/corr       	37.41	    D	  307251	    50	     1
rcv            	37.41	    D	  307301	    50	     1
snd/DA         	37.41	    A	       1	     0	307001
rcv            	37.41	    D	  307401	    50	     1
snd/DA         	37.42	    A	       1	     0	307001
rcv            	37.42	    D	  307401	    50	     1
snd/DA         	37.42	    A	       1	     0	307001
rcv            	37.42	    D	  307451	    50	     1
snd/DA         	37.42	    A	       1	     0	307001
rcv            	37.42	    D	  307001	    50	     1
snd            	37.42	    A	       1	     0	307251
rcv            	37.42	    D	  307001	    50	     1
snd/DA         	37.43	    A	       1	     0	307251
rcv            	37.43	    D	  307001	    50	     1
snd/DA         	37.43	    A	       1	     0	307251
rcv/corr       	37.43	    D	  307501	    50	     1
rcv            	37.43	    D	  307551	    50	     1
snd/DA         	37.44	    A	       1	     0	307251
rcv            	37.44	    D	  307601	    50	     1
snd/DA         	37.44	    A	       1	     0	307251
rcv            	37.44	    D	  307001	    50	     1
snd/DA         	37.44	    A	       1	     0	307251
rcv            	37.44	    D	  307651	    50	     1
snd/DA         	37.45	    A	       1	     0	307251
rcv            	37.45	    D	  307701	    50	     1
snd/DA         	37.45	    A	       1	     0	307251
rcv/corr       	37.45	    D	  307251	    50	     1
rcv            	37.49	    D	  307251	    50	     1
snd            	37.49	    A	       1	     0	307351
rcv            	37.49	    D	  307751	    50	     1
snd/DA         	37.49	    A	       1	     0	307351
rcv            	37.49	    D	  307801	    50	     1
snd/DA         	37.50	    A	       1	     0	307351
rcv            	37.50	    D	  307251	    50	     1
snd/DA         	37.50	    A	       1	     0	307351
rcv            	37.50	    D	  307351	    50	     1
snd            	37.50	    A	       1	     0	307501
rcv            	37.51	    D	  307851	    50	     1
snd/DA         	37.51	    A	       1	     0	307501
rcv            	37.51	    D	  307901	    50	     1
snd/DA         	37.51	    A	       1	     0	307501
rcv            	37.51	    D	  307951	    50	     1
snd/DA         	37.51	    A	       1	     0	307501
rcv            	37.52	    D	  307501	    50	     1
snd            	37.52	    A	       1	     0	308001
rcv            	37.52	    D	  308001	    50	     1
snd            	37.52	    A	       1	     0	308051
rcv            	37.52	    D	  308051	    50	     1
snd            	37.52	    A	       1	     0	308101
rcv            	37.53	    D	  308101	    50	     1
snd            	37.53	    A	       1	     0	308151
rcv            	37.53	    D	  308251	    50	     1
snd/DA         	37.53	    A	       1	     0	308151
rcv            	37.53	    D	  308301	    50	     1
snd/DA         	37.53	    A	       1	     0	308151
rcv            	37.53	    D	  308301	    50	     1
snd/DA         	37.54	    A	       1	     0	308151
rcv            	37.54	    D	  308351	    50	     1
snd/DA         	37.54	    A	       1	     0	308151
rcv            	37.54	    D	  308351	    50	     1
snd/DA         	37.54	    A	       1	     0	308151
rcv            	37.54	    D	  308501	    50	     1
snd/DA         	37.54	    A	       1	     0	308151
rcv/corr       	37.55	    D	  308551	    50	     1
rcv            	37.55	    D	  308601	    50	     1
snd/DA         	37.55	    A	       1	     0	308151
rcv            	37.55	    D	  308151	    50	     1
snd            	37.56	    A	       1	     0	308201
rcv            	37.56	    D	  308401	    50	     1
snd/DA         	37.56	    A	       1	     0	308201
rcv            	37.56	    D	  308151	    50	     1
snd/DA         	37.56	    A	       1	     0	308201
rcv            	37.56	    D	  308151	    50	     1
snd/DA         	37.56	    A	       1	     0	308201
rcv            	37.57	    D	  308651	    50	     1
snd/DA         	37.57	    A	       1	     0	308201
rcv            	37.57	    D	  308201	    50	     1
snd            	37.57	    A	       1	     0	308451
rcv/corr       	37.58	    D	  308701	    50	     1
rcv/corr       	37.58	    D	  308801	    50	     1
rcv            	37.58	    D	  308851	    50	     1
snd/DA         	37.58	    A	       1	     0	308451
rcv            	37.59	    D	  308901	    50	     1
snd/DA         	37.59	    A	       1	     0	308451
rcv            	37.62	    D	  308451	    50	     1
snd            	37.62	    A	       1	     0	308551
rcv            	37.62	    D	  309001	    50	     1
snd/DA         	37.62	    A	       1	     0	308551
rcv            	37.66	    D	  308551	    50	     1
snd            	37.66	    A	       1	     0	308701
rcv            	37.66	    D	  309051	    50	     1
snd/DA         	37.66	    A	       1	     0	308701
rcv            	37.66	    D	  309101	    50	     1
snd/DA         	37.66	    A	       1	     0	308701
rcv            	37.67	    D	  308951	    50	     1
snd/DA         	37.67	    A	       1	     0	308701
rcv            	37.67	    D	  309151	    50	     1
snd/DA         	37.67	    A	       1	     0	308701
rcv            	37.67	    D	  308701	    50	     1
snd            	37.67	    A	       1	     0	308751
rcv            	37.71	    D	  308751	    50	     1
snd            	37.71	    A	       1	     0	308801
rcv            	37.71	    D	  309251	    50	     1
snd/DA         	37.71	    A	       1	     0	308801
rcv            	37.76	    D	  308801	    50	     1
snd            	37.76	    A	       1	     0	309201
rcv/corr       	37.76	    D	  309301	    50	     1
rcv            	37.76	    D	  309351	    50	     1
snd/DA         	37.76	    A	       1	     0	309201
rcv            	37.76	    D	  309401	    50	     1
snd/DA         	37.76	    A	       1	     0	309201
rcv            	37.76	    D	  309451	    50	     1
snd/DA         	37.76	    A	       1	     0	309201
rcv            	37.76	    D	  309551	    50	     1
snd/DA         	37.77	    A	       1	     0	309201
rcv            	37.77	    D	  309601	    50	     1
snd/DA         	37.77	    A	       1	     0	309201
rcv            	37.77	    D	  309651	    50	     1
snd/DA         	37.77	    A	       1	     0	309201
rcv            	37.77	    D	  309201	    50	     1
snd            	37.77	    A	       1	     0	309301
rcv            	37.77	    D	  309501	    50	     1
snd/DA         	37.77	    A	       1	     0	309301
rcv            	37.77	    D	  309201	    50	     1
snd/DA         	37.77	    A	       1	     0	309301
rcv            	37.79	    D	  309701	    50	     1
snd/DA         	37.79	    A	       1	     0	309301
rcv            	37.79	    D	  309751	    50	     1
